id,address_number,street_name,street_name_post_type,place_name,state_name,zip_code,lat,lon
16670614,450,E PERSHING RD,,Chicago,IL,,41.823755999999996,-87.623147
16825089,550,W 111TH ST,,Chicago,IL,,41.69242373882419,-87.63668834817558
17287283,6450,N SACRAMENTO AVE,,Chicago,IL,,41.998514581827656,-87.70455760193407
16670701,8950,S EMERALD AVE,,Chicago,IL,,41.759761999999995,-87.64305299999998
16489989,3450,W DIVISION ST,,Chicago,IL,,41.90392299999999,-87.629986
17308944,6850,S MORGAN ST,,Chicago,IL,,41.88123499999999,-87.65201599999999
16720865,6850,S JEFFERY BLVD,,Chicago,IL,,41.770696346562396,-87.5764225035523
16608415,2350,W 64TH ST,,Chicago,IL,,41.778121999999996,-87.63123099999999
17374304,3650,W DIVISION ST,,Chicago,IL,,41.90392299999999,-87.629986
16849941,3650,S GILES AVE,,Chicago,IL,,41.827960008106274,-87.61926564665968
16902044,3050,N MANNHEIM,,Chicago,IL,,41.888738,-87.88342999999999
16639576,11950,S MICHIGAN AVE,,Chicago,IL,,41.676877189421596,-87.62047734284184
16427442,8050,S ASHLAND AVE,,Chicago,IL,,41.880167,-87.66684099999999
17076329,1250,W 79TH ST,,Chicago,IL,,41.750910999999995,-87.62703499999999
16587773,2150,S PULASKI RD,,Chicago,IL,,41.877086999999996,-87.72554599999998
16453125,8550,S MUSKEGON AVE,,Chicago,IL,,41.74004340702903,-87.55512305840621
16441751,3050,E 79TH ST,,Chicago,IL,,41.751103,-87.61572999999999
16697326,5650,S NARRAGANSETT AVE,,Chicago,IL,,41.789575303526426,-87.7817038223838
17418506,11050,S MICHIGAN AVE,,Chicago,IL,,41.69328470512735,-87.62102190092027
17278916,3450,W LEXINGTON ST,,Chicago,IL,,41.87180157943202,-87.7119638216246
16595459,1050,W 84TH ST,,Chicago,IL,,41.741786999999995,-87.62739999999998
16661499,8350,S COLFAX AVE,,Chicago,IL,,41.74338147794761,-87.56124221553864
16906376,5150,W MADISON ST,,Chicago,IL,,41.88204199999999,-87.62780599999999
16439922,4450,W CERMAK RD,,Chicago,IL,,41.85279899999999,-87.63798599999998
16883818,5050,W HARRISON ST,,Chicago,IL,,41.87453899999999,-87.62921
16962244,10350,S WENTWORTH AVE,,Chicago,IL,,41.857775,-87.6319
16598980,5550,S EMERALD AVE,,Chicago,IL,,41.759761999999995,-87.64305299999998
16647865,150,W 109TH PL,,Chicago,IL,,41.695288999999995,-87.625575
16834065,8250,S COLES AVE,,Chicago,IL,,41.745913150383316,-87.54914339725424
16689841,3050,W JACKSON BLVD,,Chicago,IL,,41.87735389661288,-87.70270269802054
16657768,2450,E 78TH ST,,Chicago,IL,,41.75356305057671,-87.56488890328608
16792297,4450,W CHICAGO AVE,,Chicago,IL,,41.89664299999999,-87.63070499999999
16600439,3550,S CALUMET AVE,,Chicago,IL,,41.828970999999996,-87.61836399999999
16600938,13350,S ST LAWRENCE AVE,,Chicago,IL,,41.65308714041136,-87.60757752922491
17288766,4650,W MAYPOLE AVE,,Chicago,IL,,41.88449472265795,-87.74175913680573
16714769,3550,N HALSTED ST,,Chicago,IL,,41.88866,-87.64759899999999
16977998,9650,S 76TH AVE.,,Chicago,IL,,,
17286297,2550,W PETERSON AVE,,Chicago,IL,,41.99047436943729,-87.69367423533525
17158477,4450,N SHERIDAN RD,,Chicago,IL,,41.962892422336346,-87.65476026450182
16614661,6650,N CLARK ST,,Chicago,IL,,42.002876160058605,-87.67226122466954
17309023,950,W 87TH ST,,Chicago,IL,,41.73601291788879,-87.64774676127284
16391478,1950,W EVERGREEN AVE,,Chicago,IL,,41.906031340479466,-87.6759812950675
16517297,50,S CICERO AVE,,Chicago,IL,,41.880200499799685,-87.74526801529997
16554706,4850,N LINDER AVE,,Chicago,IL,,41.969094999999996,-87.765071
16882021,7850,S HOMAN AVE,,Chicago,IL,,41.871362999999995,-87.71070699999999
16864441,4950,W THOMAS ST,,Chicago,IL,,41.900481821202526,-87.74930395921173
16847022,150,W 110TH PL,,Chicago,IL,,41.69345353317153,-87.62657748078388
17287549,5150,S PRAIRIE AVE,,Chicago,IL,,41.801131822525555,-87.61938336442579
16852972,650,N LECLAIRE AVE,,Chicago,IL,,41.88106299999999,-87.75264399999999
16456106,5350,S KEDZIE AVE,,Chicago,IL,,41.874624999999995,-87.705942
16802140,2950,E 79TH ST,,Chicago,IL,,41.75097999999999,-87.622996
16947589,450,S HAMLIN BLVD,,Chicago,IL,,41.880787999999995,-87.72082899999998
17390674,650,N MONTICELLO AVE,,Chicago,IL,,41.892713258870344,-87.71745304176495
16397843,6050,W SCHUBERT AVE,,Chicago,IL,,41.93161599999999,-87.64592299999998
17257089,1250,W 56TH ST,,Chicago,IL,,41.79232273770117,-87.65639981591767
17105526,6850,S ASHLAND AVE,,Chicago,IL,,41.874251,-87.666686
17306706,7850,S ESSEX AVE,,Chicago,IL,,41.75221899999999,-87.56381499999999
16428052,7650,N ASHLAND AVE,,Chicago,IL,,41.88193199999999,-87.66689199999999
17342127,5250,W MADISON ST,,Chicago,IL,,41.88204199999999,-87.62780599999999
16946473,2650,E 79TH ST,,Chicago,IL,,41.75097999999999,-87.622996
17092973,2650,S ST LOUIS AVE,,Chicago,IL,,41.87724099999999,-87.713487
16896226,550,N LEAMINGTON AVE,,Chicago,IL,,41.890337935913124,-87.75420925020354
17155166,5550,N LINCOLN AVE,,Chicago,IL,,41.98247067794393,-87.6940085475716
17271614,1050,W 71ST ST,,Chicago,IL,,41.76543499999999,-87.62977099999999
16918711,1950,W 63RD ST,,Chicago,IL,,41.7793282722277,-87.67305087590171
17392796,4850,W CHICAGO AVE,,Chicago,IL,,41.89664299999999,-87.63070499999999
16389465,2250,N SACRAMENTO AVE,,Chicago,IL,,41.922487838735634,-87.70223536410886
16425806,4650,S HARLEM,,Chicago,IL,,41.71099199999999,-87.79833499999998
16699926,2850,S TRUMBULL AVE,,Chicago,IL,,41.84031665735493,-87.71101739025606
16703907,1150,N ORLEANS ST,,Chicago,IL,,41.90206599999999,-87.63738399999998
17096650,950,E 80TH ST,,Chicago,IL,,41.749503999999995,-87.60088799999998
17078700,1850,S KEDZIE AVE,,Chicago,IL,,41.88031699999999,-87.70609999999999
16889474,750,N HOMAN AVE,,Chicago,IL,,41.88274299999999,-87.711061
16658956,150,E 47TH ST,,Chicago,IL,,41.809311,-87.62121299999998
16703693,2550,W LITHUANIAN PLAZA CT,,Chicago,IL,,41.76827,-87.68737440595851
17039146,2350,S WHIPPLE ST,,Chicago,IL,,41.87782299999999,-87.702365
17155193,150,S OAKLEY BLVD,,Chicago,IL,,41.880738,-87.68395199999999
17091325,1150,W ARGYLE ST,,Chicago,IL,,41.973258,-87.658895
17088499,1250,W 71ST ST,,Chicago,IL,,41.76543499999999,-87.62977099999999
16662280,650,W 109TH ST,,Chicago,IL,,41.69603829411764,-87.63921417647057
16810690,450,W DIVISION ST,,Chicago,IL,,41.90392299999999,-87.629986
17078058,2750,W 63RD ST,,Chicago,IL,,41.780010999999995,-87.62823099999999
16423628,5150,W MADISON ST,,Chicago,IL,,41.88204199999999,-87.62780599999999
17133738,1550,N LECLAIRE AVE,,Chicago,IL,,41.909066698895714,-87.75347782926204
16657101,3250,W DIVISION ST,,Chicago,IL,,41.902812999999995,-87.70877899999999
16966617,3650,W 16TH ST,,Chicago,IL,,41.85895669946809,-87.71661541045958
17286101,4550,N BROADWAY,,Chicago,IL,,41.933605,-87.64466299999998
17359715,50,W ELM ST,,Chicago,IL,,41.903162999999985,-87.62941999999998
16995450,2750,W PETERSON AVE,,Chicago,IL,,41.99044751285692,-87.69851426897007
17341292,5950,S ASHLAND AVE,,Chicago,IL,,41.880167,-87.66684099999999
16950302,5550,N BROADWAY,,Chicago,IL,,41.933605,-87.64466299999998
17176001,7050,S STONY ISLAND AVE,,Chicago,IL,,41.766981571428566,-87.58634957142856
16891777,7950,S MORGAN ST,,Chicago,IL,,41.88123499999999,-87.65201599999999
17412619,2750,W LAWRENCE AVE,,Chicago,IL,,41.968538897847154,-87.69782641114702
16892930,3050,N KIMBALL AVE,,Chicago,IL,,41.936819124942936,-87.71241162402924
17382534,50,S CICERO AVE,,Chicago,IL,,41.880200499799685,-87.74526801529997
17258490,8250,S EXCHANGE AVE,,Chicago,IL,,41.74527813121123,-87.552771593335
16423944,1950,S CALIFORNIA AVE,,Chicago,IL,,41.855239999999995,-87.69555799999999
16393316,1050,W LAWRENCE AVE,,Chicago,IL,,41.96906199622717,-87.65685359994634
16909093,3150,W MADISON ST,,Chicago,IL,,41.881917,-87.63676599999998
17076093,1150,S SACRAMENTO BLVD,,Chicago,IL,,41.87971900000001,-87.70116799999998
17306555,8450,S ADA ST,,Chicago,IL,,41.740412441342,-87.65711001998066
17211155,1650,N CALIFORNIA AVE,,Chicago,IL,,41.883835999999995,-87.69636099999998
16803510,7950,S BENNETT AVE,,Chicago,IL,,41.7505372856576,-87.57840214542989
17099517,6950,S MAPLEWOOD AVE,,Chicago,IL,,41.76727761424253,-87.6869851127034
16830196,2550,N CICERO AVE,,Chicago,IL,,41.88492699999999,-87.74544199999998
17154328,2450,W 63RD ST,,Chicago,IL,,41.780010999999995,-87.62823099999999
17371971,4750,W POLK ST,,Chicago,IL,,41.87047539216438,-87.74339143194146
17271995,2850,W POLK ST,,Chicago,IL,,41.872303999999986,-87.62746899999999
16397029,650,S HALSTED ST,,Chicago,IL,,41.88049199999999,-87.647322
17274817,6450,S ASHLAND AVE,,Chicago,IL,,41.874251,-87.666686
17346432,4250,W CERMAK RD,,Chicago,IL,,41.852792,-87.63853199999998
16464758,5450,S ABERDEEN ST,,Chicago,IL,,41.875112,-87.654442
17107949,6250,S WHIPPLE ST,,Chicago,IL,,41.87980499999999,-87.702016
17419328,2350,W 19TH ST,,Chicago,IL,,41.85659499999999,-87.62943799999998
17269917,4150,W 31ST ST,,Chicago,IL,,41.83830100000001,-87.62677300000001
17301424,1350,N CICERO AVE,,Chicago,IL,,41.9053069999292,-87.74602850642123
17146627,4850,W MADISON ST,,Chicago,IL,,41.88204199999999,-87.62780599999999
17321294,5250,S ASHLAND AVE,,Chicago,IL,,41.880167,-87.66684099999999
16528042,10250,S YALE AVE,,Chicago,IL,,41.7082225822009,-87.6295407312863
17136693,5050,N SHERIDAN RD,,Chicago,IL,,41.97454300649064,-87.65496126920027
16782872,1350,N CLEVELAND AVE,,Chicago,IL,,41.90691434103758,-87.64088793244608
16904480,250,S CALIFORNIA AVE,,Chicago,IL,,41.88016499999999,-87.69626099999999
17126532,6650,S EVANS AVE,,Chicago,IL,,41.77424257494799,-87.6070490400739
16425776,750,W 118TH ST,,Chicago,IL,,41.67981799999999,-87.62517199999999
16385948,1350,W ESTES AVE,,Chicago,IL,,42.011563597118716,-87.6658303911249
17263711,5250,N MILWAUKEE AVE,,Chicago,IL,,41.975177126623024,-87.76730050326204
17393435,350,S SAUK TRAIL,,Chicago,IL,,,
17266921,3050,S KOMENSKY AVE,,Chicago,IL,,41.83798755103354,-87.72559761224524
16393436,2850,S STEWART AVE,,Chicago,IL,,41.841812999999995,-87.636465
17308928,2050,E 71ST ST,,Chicago,IL,,41.765543,-87.62329499999998
17418626,1350,N CLEVELAND AVE,,Chicago,IL,,41.90691434103758,-87.64088793244608
16623954,7250,S YATES BLVD,,Chicago,IL,,41.76350847941905,-87.56646763594786
17100051,2350,S TROY ST,,Chicago,IL,,41.877334999999995,-87.70478699999998
17287781,50,E 114TH ST,,Chicago,IL,,41.687097,-87.62294199999998
17279530,3050,W CERMAK RD,,Chicago,IL,,41.852854,-87.63677799999999
17282066,3150,W FRANKLIN BLVD,,Chicago,IL,,41.890076823219175,-87.70578411713674
16502327,3950,W THOMAS ST,,Chicago,IL,,41.900857999999985,-87.72502599999999
17376252,5950,W LAKE ST,,Chicago,IL,,41.885745,-87.62949799999998
16399973,850,W 59TH ST,,Chicago,IL,,41.78733299999999,-87.627206
17175268,6750,S ARTESIAN AVE,,Chicago,IL,,41.77091620116136,-87.6846355580623
16631631,350,E 47TH ST,,Chicago,IL,,41.809249,-87.625268
16378569,3250,W DIVISION ST,,Chicago,IL,,41.902812999999995,-87.70877899999999
16969317,2250,W 69TH ST,,Chicago,IL,,41.76905699999999,-87.63136199999998
17096507,4350,W 79TH ST,,Chicago,IL,,41.750765,-87.63551699999998
16373793,450,W CHICAGO AVE,,Chicago,IL,,41.89664299999999,-87.63070499999999
16443488,12050,S EMERALD AVE,,Chicago,IL,,41.759761999999995,-87.64305299999998
16378558,7650,S WABASH AVE,,Chicago,IL,,41.869723,-87.62588799999999
17136839,4550,W HARRISON ST,,Chicago,IL,,41.87455299999999,-87.62766799999999
16471433,3450,W 16TH ST,,Chicago,IL,,41.502456999999985,-87.64281099999998
16837544,3250,W CHICAGO AVE,,Chicago,IL,,41.89553537567667,-87.70832495550572
17328838,1150,S INDEPENDENCE BLVD,,Chicago,IL,,41.86713799999999,-87.72014799999998
16421873,1550,N CENTRAL PARK AVE,,Chicago,IL,,41.90919980596805,-87.71677699402979
16382621,150,N CALLEN,,Chicago,IL,,,
16821492,3450,W DIVISION ST,,Chicago,IL,,41.90392299999999,-87.629986
17164792,4850,W DIVERSEY AVE,,Chicago,IL,,41.93287,-87.64134299999999
17060258,2850,W WASHINGTON BLVD,,Chicago,IL,,41.88288074042184,-87.69793293650667
16884713,7850,S RACINE AVE,,Chicago,IL,,41.75117237146405,-87.65375472279503
16701733,2450,N KEELER AVE,,Chicago,IL,,41.92560396572047,-87.73170437873138
16432846,950,W 119TH ST,,Chicago,IL,,41.67800299999999,-87.624526
16615175,650,N MAYFIELD AVE,,Chicago,IL,,41.88160599999999,-87.77183999999998
16383645,1250,N KEDZIE AVE,,Chicago,IL,,41.88230099999999,-87.70615999999998
16391509,11750,S MICHIGAN AVE,,Chicago,IL,,41.867529999999995,-87.62402099999998
16918050,7050,S PERRY AVE,,Chicago,IL,,41.766349360602874,-87.62818750393626
16732177,11850,S PERRY AVE,,Chicago,IL,,41.67890226530611,-87.62514320408164
17152583,1350,W 81ST ST,,Chicago,IL,,41.747223999999996,-87.62921199999998
17136905,1050,W 71ST ST,,Chicago,IL,,41.76543499999999,-87.62977099999999
16443012,9150,S YATES BLVD,,Chicago,IL,,41.72895824984265,-87.56579476206367
17272487,1050,W 71ST ST,,Chicago,IL,,41.76543499999999,-87.62977099999999
16857552,3750,W ROOSEVELT RD,,Chicago,IL,,41.867340999999996,-87.63719399999998
16436832,5050,W CHICAGO AVE,,Chicago,IL,,41.89664299999999,-87.63070499999999
17040147,1350,N MAYFIELD AVE,,Chicago,IL,,41.90477199945665,-87.77302662865849
17228778,5050,W ADAMS ST,,Chicago,IL,,41.879438,-87.62935199999998
16892928,3050,N KIMBALL AVE,,Chicago,IL,,41.936819124942936,-87.71241162402924
16932827,9350,S COTTAGE GROVE AVE,,Chicago,IL,,41.72487903499457,-87.60454152423101
17117112,7950,S EXCHANGE AVE,,Chicago,IL,,41.750984469387745,-87.5528816530612
16663646,7950,S SAGINAW AVE,,Chicago,IL,,41.75066208772097,-87.56015187652702
16621068,1250,W 107TH ST,,Chicago,IL,,41.69960499999999,-87.64625499999998
17269802,1550,W 69TH ST,,Chicago,IL,,41.768567999999995,-87.662705
17188326,3250,W GRAND AVE,,Chicago,IL,,41.891646,-87.62965199999998
17255896,8650,S COMMERCIAL AVE,,Chicago,IL,,41.738270417087726,-87.55144715256984
17096241,5050,N WINTHROP AVE,,Chicago,IL,,41.97427607390195,-87.65776107585984
17307425,4250,W ARMITAGE AVE,,Chicago,IL,,41.918293999999996,-87.64063799999998
16407598,10550,S LA SALLE ST,,Chicago,IL,,41.881313999999996,-87.63234699999998
16500309,2550,W ROOSEVELT RD,,Chicago,IL,,41.866577147627574,-87.68952354329089
17071876,2950,W CHICAGO AVE,,Chicago,IL,,41.89664299999999,-87.63070499999999
17382068,2250,W 18TH PL,,Chicago,IL,,41.85668172103339,-87.6823477481415
16516575,3950,W 18TH ST,,Chicago,IL,,41.85705999999999,-87.723659
17012463,1050,N LAMON AVE,,Chicago,IL,,41.899570999999995,-87.748361
17105806,11750,S PRINCETON AVE,,Chicago,IL,,41.68066461224489,-87.6299457142857
17139695,150,S CICERO AVE,,Chicago,IL,,41.878596999999985,-87.74520799999999
17330886,4550,W MADISON ST,,Chicago,IL,,41.88204199999999,-87.62780599999999
17154379,5350,W NORTH AVE,,Chicago,IL,,41.91118099999999,-87.631682
16897632,6250,S RHODES AVE,,Chicago,IL,,41.781428064185455,-87.61205104149894
17261742,550,W 74TH ST,,Chicago,IL,,41.760013,-87.62746399999999
16366831,3550,S PRAIRIE AVE,,Chicago,IL,,41.829816203114056,-87.62052313635184
17138707,2350,W WASHINGTON BLVD,,Chicago,IL,,41.88300810134268,-87.68527420473035
16865373,650,S ST LOUIS AVE,,Chicago,IL,,41.880223,-87.713582
17165144,4650,W ARMITAGE AVE,,Chicago,IL,,41.91696799999999,-87.743127
16812055,8550,S MARQUETTE AVE,,Chicago,IL,,41.73999643487781,-87.55876124498458
17421651,9150,S COMMERCIAL AVE,,Chicago,IL,,41.729186324015316,-87.5512348983823
17325848,1250,N LOCKWOOD AVE,,Chicago,IL,,41.881862999999996,-87.75756299999999
16573127,3050,W LYNDALE ST,,Chicago,IL,,41.92237009746174,-87.70364601991764
16862142,750,E 43RD ST,,Chicago,IL,,41.81653899999999,-87.62303099999998
17341303,9150,S COMMERCIAL AVE,,Chicago,IL,,41.729186324015316,-87.5512348983823
16518505,250,S CICERO AVE,,Chicago,IL,,41.877693,-87.74517799999998
17416818,9650,S MERRION AVE,,Chicago,IL,,41.720113582935106,-87.56989603801169
16600909,1750,W 53RD ST,,Chicago,IL,,41.79822099999999,-87.6306
16824364,3150,W DIVISION ST,,Chicago,IL,,41.902888335768516,-87.7058995616653
17247104,3250,W WASHINGTON BLVD,,Chicago,IL,,41.88278351098422,-87.70710256885724
17082160,5350,W QUINCY ST,,Chicago,IL,,41.87751933958988,-87.75863344418647
16439655,3250,N LAMON AVE,,Chicago,IL,,41.88677299999999,-87.74795799999998
17134829,5750,S WABASH AVE,,Chicago,IL,,41.869723,-87.62588799999999
16421799,7850,S DR MARTIN LUTHER KING JR DR,,Chicago,IL,,,
17161073,5950,W WASHINGTON BLVD,,Chicago,IL,,41.883171999999995,-87.64269999999999
17377303,3250,W WALNUT ST,,Chicago,IL,,41.885379897954586,-87.7074848493598
16984460,3950,N CLARK ST,,Chicago,IL,,41.889212,-87.63105999999999
16805788,2450,W 79TH ST,,Chicago,IL,,41.75007811514166,-87.68442881928671
16615803,5750,S MICHIGAN AVE,,Chicago,IL,,41.88131899999999,-87.62426099999999
17294257,5850,S ST LOUIS AVE,,Chicago,IL,,41.7867721923696,-87.71071880783425
17417169,9350,S WOODLAWN AVE,,Chicago,IL,,41.72471186602527,-87.59484929467816
17107944,2950,W MADISON ST,,Chicago,IL,,41.881945999999985,-87.63382399999999
17328234,3250,W 24TH ST,,Chicago,IL,,41.848118995064816,-87.70673987260638
17401445,50,W 111TH ST,,Chicago,IL,,41.692567994002786,-87.62446899087128
17149719,1550,W GARFIELD BLVD,,Chicago,IL,,41.794299999999986,-87.62569099999999
17137348,850,E BOWEN AVE,,Chicago,IL,,41.81947921052631,-87.60578036842104
17056197,6750,S MARSHFIELD AVE,,Chicago,IL,,41.77102458221149,-87.66519921550419
17105006,5250,S INDIANA AVE,,Chicago,IL,,41.67627199999999,-87.61776499999999
17319938,3050,E 87TH ST,,Chicago,IL,,41.73648,-87.61613799999999
16710289,850,N CICERO AVE,,Chicago,IL,,41.89674999999999,-87.74585199999999
16853898,250,E 35TH ST,,Chicago,IL,,41.831075999999996,-87.61994399999999
16907528,13250,S LANGLEY AVE,,Chicago,IL,,41.65489399999999,-87.60510699999999
16833901,50,E 57TH ST,,Chicago,IL,,41.79106770286552,-87.62286323530574
16720040,6250,S WABASH AVE,,Chicago,IL,,41.873948999999996,-87.625985
16695978,10450,S PEORIA ST,,Chicago,IL,,41.704145423322394,-87.64517943768796
17374168,11950,S LOWE AVE,,Chicago,IL,,41.67672558978328,-87.63826095299277
16436490,7750,S HERMITAGE AVE,,Chicago,IL,,41.75302042060044,-87.66714705339085
16369028,5550,W HARRISON ST,,Chicago,IL,,41.87437099999999,-87.642424
16876993,1150,S TROY ST,,Chicago,IL,,41.86756555126112,-87.70448157143623
16823080,950,N ASHLAND AVE,,Chicago,IL,,41.899133262403154,-87.66737623797812
17121534,8250,S COTTAGE GROVE AVE,,Chicago,IL,,41.74486536060287,-87.60505750393627
17307528,8650,S COMMERCIAL AVE,,Chicago,IL,,41.738270417087726,-87.55144715256984
17090422,5050,W MADISON ST,,Chicago,IL,,41.88041817042342,-87.7514209467814
16821076,8950,S COTTAGE GROVE AVE,,Chicago,IL,,41.731821072661056,-87.60470497792049
17076424,6650,S HALSTED ST,,Chicago,IL,,41.88049199999999,-87.647322
16839906,1450,N HOMAN AVE,,Chicago,IL,,41.88136,-87.71101799999998
16488514,10350,S BENSLEY AVE,,Chicago,IL,,41.70724039563177,-87.56328821905868
17077723,1150,W 77TH ST,,Chicago,IL,,41.754154323698835,-87.65279993297595
16941521,450,N CICERO AVE,,Chicago,IL,,41.88898035704639,-87.7455926896188
16813035,850,N LAMON AVE,,Chicago,IL,,41.881137999999986,-87.747751
17100933,5450,W CHICAGO AVE,,Chicago,IL,,41.89664299999999,-87.63070499999999
17375098,850,N LARAMIE AVE,,Chicago,IL,,41.896100593593914,-87.75563027007138
17254812,1950,S SAWYER AVE,,Chicago,IL,,41.85410004026267,-87.70653947816193
16461059,5550,S PRINCETON AVE,,Chicago,IL,,41.7929841385132,-87.63295782332645
17226920,7950,S LUELLA AVE,,Chicago,IL,,41.75064342975479,-87.56987007223358
17392645,1550,N CLYBOURN AVE,,Chicago,IL,,41.909845915861844,-87.6480318275859
17297162,2450,W LEXINGTON ST,,Chicago,IL,,41.872056285709085,-87.68756257196033
17254525,450,E OAKWOOD BLVD,,Chicago,IL,,41.82266723114856,-87.6148689794979
17126543,3650,W DOUGLAS BLVD,,Chicago,IL,,41.86283699999999,-87.71653899999998
16880240,1450,S THROOP ST,,Chicago,IL,,41.713757,-87.65523499999999
17380256,450,N WESTERN AVE,,Chicago,IL,,41.88973027161658,-87.68666271599527
17312320,7950,S JEFFERY BLVD,,Chicago,IL,,41.75047372212993,-87.57595884083193
17261573,3950,W CHICAGO AVE,,Chicago,IL,,41.89664299999999,-87.63070499999999
16416248,950,W WILSON AVE,,Chicago,IL,,41.965454855696606,-87.65307049762347
16918727,1950,W 63RD ST,,Chicago,IL,,41.7793282722277,-87.67305087590171
17301345,250,N CENTRAL AVE,,Chicago,IL,,41.88081199999999,-87.764876
17251522,5350,W MADISON ST,,Chicago,IL,,41.88032016575691,-87.75907649244871
16899210,10650,S HALSTED ST,,Chicago,IL,,41.88049199999999,-87.647322
17265153,5650,S ABERDEEN ST,,Chicago,IL,,41.875112,-87.654442
16707320,1050,W MONTROSE AVE,,Chicago,IL,,41.96175477776575,-87.65657300497729
16867700,950,W 119TH ST,,Chicago,IL,,41.67800299999999,-87.624526
16980730,4850,W ADAMS ST,,Chicago,IL,,41.879438,-87.62935199999998
17384679,5550,S THROOP ST,,Chicago,IL,,41.713757,-87.65523499999999
17381605,6250,S MORGAN ST,,Chicago,IL,,41.88123499999999,-87.65201599999999
16540607,450,S SACRAMENTO BLVD,,Chicago,IL,,41.87971900000001,-87.70116799999998
16892920,3050,N KIMBALL AVE,,Chicago,IL,,41.936819124942936,-87.71241162402924
16841070,11050,S WENTWORTH AVE,,Chicago,IL,,41.857775,-87.6319
