id,address_number,street_name,place_name,state_name,zip_code,lat,lon
P004446558,5050,W MONTROSE,Chicago,IL,,41.960635,-87.75397199999998
P004012419,350,N PINE ST,Chicago,IL,,42.317834999999995,-87.863182
P004276980,2150,N CICERO,Chicago,IL,,41.920136816088295,-87.74620021495085
P004428813,150,E RANDOLPH,Chicago,IL,,41.88443987566328,-87.62434973432221
P004384480,50,N CICERO,Chicago,IL,,41.97167799999999,-87.74789899999998
P004451301,50,N PULASKI,Chicago,IL,,41.88166550072348,-87.72569698164423
P004233669,3750,S WOOD ST,Chicago,IL,,41.880087,-87.671712
P004383191,4150,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004383523,3650,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004438955,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004438622,4150,W LAKE,Chicago,IL,,41.885745,-87.62949799999998
P004409399,150,E 60TH ST,Chicago,IL,,41.78558960405047,-87.62182080709664
P004439559,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004431502,450,W 115TH ST,Chicago,IL,,41.68529699999999,-87.62478799999998
P004276954,5450,W FULLERTON,Chicago,IL,,41.924542,-87.72188199999998
P004200358,4650,N BROADWAY,Chicago,IL,,41.933605,-87.64466299999998
P004290741,1250,W LAKE,Chicago,IL,,41.885745,-87.62949799999998
P004397182,8750,S EXCHANGE,Chicago,IL,,41.73643283269758,-87.55279649028549
P004404186,5250,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004192619,750,N TRUMBULL,Chicago,IL,,41.894598197468326,-87.71262855948903
P004467378,550,S KEDZIE,Chicago,IL,,41.874625,-87.70594200000001
P004263764,1450,W MORSE,Chicago,IL,,42.00788719499745,-87.66703663868083
P004507531,2050,W 71ST ST,Chicago,IL,,41.76549299999999,-87.62594899999998
P004440556,7950,S CHAMPLAIN,Chicago,IL,,41.75006600077673,-87.60883862166773
P004383439,450,N RIDGEWAY,Chicago,IL,,41.888853795076905,-87.71978536732279
P004435919,2250,E 71ST,Chicago,IL,,41.765543,-87.62329499999998
P003879035,1250,S KEDZIE,Chicago,IL,,41.88031699999999,-87.70609999999998
P004425381,2450,W 72ND ST,Chicago,IL,,41.762838986305056,-87.68533299977564
P004439928,250,E 103RD ST,Chicago,IL,,41.70821399999999,-87.55308099999998
P004351979,1550,S KEDZIE ST,Chicago,IL,,,
P004263765,7050,N SHERIDAN,Chicago,IL,,42.010401,-87.66248499999998
P004433036,1950,W 67TH ST,Chicago,IL,,,
P004352558,3250,W 26TH ST,Chicago,IL,,41.845469,-87.636031
P004440083,150,W 103RD ST,Chicago,IL,,41.70714699999999,-87.62473199999998
P004307227,450,N MICHIGAN,Chicago,IL,,41.88447099999999,-87.62445199999998
P004439574,450,N KEDZIE,Chicago,IL,,41.88230099999999,-87.70615999999998
P004257862,3050,S ST LOUIS,Chicago,IL,,41.880223,-87.71358199999999
P004352367,2150,S KEDZIE,Chicago,IL,,41.88031699999999,-87.70609999999998
P004464269,7150,S JEFFERY,Chicago,IL,,41.765010075028314,-87.57627512980993
P004404582,5350,W MADISON,Chicago,IL,,41.880320165756906,-87.75907649244871
P004272946,1350,N PULASKI,Chicago,IL,,41.905719857964,-87.72639576374034
P004479945,6150,S WESTERN,Chicago,IL,,41.78196407468372,-87.68371550336073
P004352304,3450,W 26TH ST,Chicago,IL,,41.84443104676221,-87.71131040919529
P004494839,11350,S MICHIGAN,Chicago,IL,,41.68778100123104,-87.62097751751092
P004438608,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004382044,50,N CICERO,Chicago,IL,,41.97167799999999,-87.74789899999998
P004451303,4250,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004012413,5550,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004446750,5750,W IRVING PK RD,Chicago,IL,,,
P004351747,2750,S KEELER ST,Chicago,IL,,,
P004351746,3450,W 16TH ST,Chicago,IL,,41.8590152,-87.7123051
P004256619,2150,S KEDZIE,Chicago,IL,,41.88031699999999,-87.70609999999998
P004384442,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004012420,5050,W FERDINAND ST,Chicago,IL,,41.889333897285,-87.75264826561467
P004384449,3950,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004453505,6350,S MOZART,Chicago,IL,,41.88071099999999,-87.69759599999998
P004446532,3750,N CICERO,Chicago,IL,,41.94910723156274,-87.74716983692792
P004182596,5450,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004275655,4450,W ALTGELD,Chicago,IL,,41.926339170417094,-87.73788601360764
P004366657,150,N PULASKI RD,Chicago,IL,,41.881937,-87.72570699999999
P004346837,50,W 119TH ST,Chicago,IL,,41.677749,-87.646562
P004259337,6450,N CLARK,Chicago,IL,,41.999239985916155,-87.67099954263439
P004418567,2150,W FREMONT,Chicago,IL,,42.317834999999995,-87.863182
P004349871,1650,S HOMAN,Chicago,IL,,41.879114,-87.71094999999998
P004269110,2250,N LONG,Chicago,IL,,41.885744,-87.76027999999998
P004479763,1450,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004367615,7850,S ESCANABA,Chicago,IL,,41.752822901770294,-87.55405811982193
P004286560,7150,S JEFFERY,Chicago,IL,,41.765010075028314,-87.57627512980993
P004429044,650,N DEARBORN,Chicago,IL,,41.88259099999999,-87.62942099999998
P004439953,250,E 79TH ST,Chicago,IL,,41.750973,-87.62349300000001
P004219493,3450,W FULLERTON,Chicago,IL,,41.924542,-87.72188199999998
P004479235,6350,S MAPLEWOOD,Chicago,IL,,41.87384699999999,-87.690211
P004275861,4850,W GRAND,Chicago,IL,,41.891646,-87.62965199999998
P004439572,550,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004432169,7150,S MORGAN,Chicago,IL,,41.8817,-87.65203099999998
P004352675,3350,W 24TH ST,Chicago,IL,,41.84909799999999,-87.63664599999998
P004181581,250,N LATROBE,Chicago,IL,,41.88489362004653,-87.75645329259146
P004277056,5950,W NORTH,Chicago,IL,,41.91118099999999,-87.631682
P004381695,3350,W POLK,Chicago,IL,,41.87230399999999,-87.62746899999998
P004384447,4250,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004418561,1050,N LARRABEE,Chicago,IL,,41.90108187369522,-87.64311791240891
P004474297,7050,S DAMEN,Chicago,IL,,41.765030343771244,-87.6735380739362
P004192314,3150,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004450602,4050,W MADISON,Chicago,IL,,41.8807101707003,-87.72691947739722
P004250870,2350,S SAWYER,Chicago,IL,,41.84880284259846,-87.70638352951231
P004269763,5950,W NORTH,Chicago,IL,,41.91118099999999,-87.631682
P004404185,5350,W MADISON ST,Chicago,IL,,41.880320165756906,-87.75907649244871
P004495314,750,W 114TH ST,Chicago,IL,,41.686917,-87.640996
P004451084,750,N PULASKI,Chicago,IL,,41.881937,-87.72570699999999
P003764984,2950,W ROOSEVELT RD,Chicago,IL,,41.86737099999999,-87.63437799999998
P004267602,2950,N PULASKI,Chicago,IL,,41.88546699999999,-87.72580499999998
P004439571,6050,S PULASKI,Chicago,IL,,41.78275099999999,-87.722875
P004222186,1950,W 107TH ST,Chicago,IL,,41.699821,-87.62748599999998
P003787714,4650,W ARMITAGE,Chicago,IL,,41.91696799999999,-87.743127
P004295008,1250,W VAN BUREN,Chicago,IL,,41.87649466315722,-87.65851232635376
P004352496,2150,S ST LOUIS,Chicago,IL,,41.87776900000001,-87.713503
P004379508,950,W GLADYS,Chicago,IL,,,
P003875738,3650,W 16TH ST,Chicago,IL,,41.858956699468095,-87.71661541045958
P004500629,6350,S FAIRFIELD,Chicago,IL,,41.77802094209285,-87.69214562271843
P004189648,2950,N MILWAUKEE,Chicago,IL,,41.934982831186645,-87.71710076955965
P004265007,7050,N SHERIDAN,Chicago,IL,,42.010401,-87.66248499999998
P004404179,650,N AUSTIN,Chicago,IL,,41.88154099999999,-87.77470499999998
P004192307,650,S CALIFORNIA,Chicago,IL,,41.87333799999999,-87.69608699999998
P004099556,650,W 31 ST,Chicago,IL,,,
P004440328,8550,S BURLEY,Chicago,IL,,41.74017243870928,-87.5453781192395
P004464413,2150,W 47TH ST,Chicago,IL,,41.80908699999999,-87.63337199999998
P004259336,6950,N RIDGE,Chicago,IL,,42.006704915774996,-87.68086221239862
P004173132,10350,S STATE,Chicago,IL,,41.880743,-87.62772699999998
P004439554,150,N CICERO,Chicago,IL,,41.88313,-87.74537599999998
P004449977,50,E 57TH ST,Chicago,IL,,41.791067702865526,-87.62286323530573
P004254566,2650,W HOWARD ST,Chicago,IL,,42.01932599999999,-87.69959
P004250874,1950,S ST LOUIS,Chicago,IL,,41.878928,-87.71354099999998
P004233806,2450,S ARCHER,Chicago,IL,,41.848184,-87.64443199999998
P004352115,2950,W 25TH STREET,Chicago,IL,,41.8464127893364,-87.69853936153885
P004482377,7650,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004274580,5050,W FULLERTON,Chicago,IL,,41.924542,-87.72188199999998
P004258775,1350,W DEVON,Chicago,IL,,41.99814497678268,-87.66462918176485
P004277054,1450,N KARLOV,Chicago,IL,,41.883335,-87.72819799999998
P004311575,1650,S CHRISTIANA,Chicago,IL,,41.85790127586206,-87.7090802413793
P004383514,150,N HOMAN,Chicago,IL,,41.88136,-87.71101799999998
P004352221,3350,W 16TH ST,Chicago,IL,,41.859044899999994,-87.7097858
P003787794,5250,W FULLERTON,Chicago,IL,,41.924542,-87.72188199999998
P004256058,2850,S HOMAN,Chicago,IL,,41.87727699999999,-87.710886
P004383512,3850,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004387030,2850,W DIVISION,Chicago,IL,,41.9029084952744,-87.69874299483804
P004195530,4050,N SHERIDAN RD,Chicago,IL,,41.95597901449758,-87.65458600038832
P003837379,11150,S EBROOKE,Chicago,IL,,,
P004183051,2450,N AVERS,Chicago,IL,,41.9257116530592,-87.72313940823099
P004438619,850,N LAWNDALE,Chicago,IL,,41.89659926297647,-87.71879043061611
P004440032,350,W 75TH ST,Chicago,IL,,41.75822399999999,-87.62637499999998
P004250622,3750,W THOMAS ST,Chicago,IL,,41.90090399999999,-87.719543
P004438968,4250,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004353028,1550,S HOMAN,Chicago,IL,,41.879114,-87.71094999999998
P004437359,3550,W ROOSEVELT,Chicago,IL,,41.867359,-87.63570699999998
P003902833,1050,N WOLCOTT,Chicago,IL,,41.884115,-87.674266
P004352561,2250,S ROCKWELL,Chicago,IL,,41.880662,-87.691068
P004353010,3450,W 26TH ST,Chicago,IL,,41.84443104676221,-87.71131040919529
P003766795,50,N PULASKI RD,Chicago,IL,,41.88166550072348,-87.72569698164423
P004439555,250,N PULASKI,Chicago,IL,,41.88480768801469,-87.72578630415323
P004238541,250,E 47TH,Chicago,IL,,41.809249,-87.625268
P004439973,1150,W 86TH ST,Chicago,IL,,41.73778099999999,-87.651569
P004440284,11450,S HALSTED ST,Chicago,IL,,41.88049199999999,-87.647322
P004451091,4150,W LAKE ST,Chicago,IL,,41.885745,-87.62949799999998
P004284662,750,E 65TH ST,Chicago,IL,,41.77682999999999,-87.60098299999999
P004200359,1350,W WILSON,Chicago,IL,,41.96528699999999,-87.66542699999998
P004281698,4650,N KIMBAL,Chicago,IL,,,
P004384487,250,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004351980,1350,S HOMAN ST,Chicago,IL,,,
P004222184,11050,S MORGAN,Chicago,IL,,41.879924,-87.65197399999998
P004223229,750,W 104 ST,Chicago,IL,,,
P004451088,4150,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004267823,5550,W FULLERTON,Chicago,IL,,41.924542,-87.72188199999998
P004595923,650,N AUSTIN,Chicago,IL,,41.88154099999999,-87.77470499999998
P004224209,8750,S ABERDEEN,Chicago,IL,,41.88082399999999,-87.65467499999998
P004263754,6950,N CLARK,Chicago,IL,,42.00798612570684,-87.67372742403118
P004451078,3450,W IOWA,Chicago,IL,,41.89731325001361,-87.71309474862505
P004351922,3550,W ROOSEVELT RD,Chicago,IL,,41.867359,-87.63570699999998
P004189646,650,N MICHIGAN,Chicago,IL,,41.893746,-87.62422699999998
P004461507,7250,S ASHLAND,Chicago,IL,,41.87163,-87.66643899999998
P004422304,650,N MICHIGAN,Chicago,IL,,41.893746,-87.62422699999998
P004351731,3750,W 26TH ST,Chicago,IL,,41.84432183973332,-87.71909128040058
P004180513,1150,W 79TH,Chicago,IL,,41.75050842932527,-87.65288287391728
P004351142,1850,W CERMAK RD,Chicago,IL,,41.852969,-87.62779299999998
P004181381,750,N LARAMIE,Chicago,IL,,41.89398777347722,-87.75556373340744
P004275653,2050,N KEYSTONE,Chicago,IL,,41.88416099999999,-87.72699999999998
P004383516,250,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004351737,3850,W ST ST,Chicago,IL,,41.914754,-87.638097
P004276756,450,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004526720,2650,E 75TH ST,Chicago,IL,,41.758262,-87.623148
P004372141,10850,S WESTERN AVE,Chicago,IL,,41.881162,-87.68643099999998
P003928793,150,E CHICAGO,Chicago,IL,,41.896695,-87.62684999999998
P003764986,1150,S FRANCISCO,Chicago,IL,,41.87922199999999,-87.69869599999998
P004403583,450,N LARAMIE,Chicago,IL,,41.882364,-87.75513999999998
P004251218,4050,W 26TH ST,Chicago,IL,,41.845415,-87.639953
P004346827,11450,S MICHIGAN,Chicago,IL,,41.68598819746321,-87.62082873836395
P004442876,6850,S WABASH,Chicago,IL,,41.873949,-87.625985
P004440029,10250,S LASALLE,Chicago,IL,,,
P003810778,10250,S LASALLE ST,Chicago,IL,,,
P004171789,50,E 116TH ST,Chicago,IL,,41.682552,-87.62156528327799
P004259344,1950,W PRATT,Chicago,IL,,42.00523571428572,-87.67890714285713
P004265002,7150,N RIDGE,Chicago,IL,,42.01174924780162,-87.68288349800937
P004431599,3050,E 83RD ST,Chicago,IL,,41.743785,-87.61634099999998
P004200680,4450,N WESTERN AVE,Chicago,IL,,41.89031399999999,-87.68668399999999
P004263775,7450,N CLARK,Chicago,IL,,42.017007757555255,-87.67538661027237
P004182593,50,N LARAMIE,Chicago,IL,,41.882015494996814,-87.755125614702
P004270033,1550,N PULASKI,Chicago,IL,,41.90874397834115,-87.7264781074399
P004446887,3450,N CICERO,Chicago,IL,,41.886184,-87.74548399999998
P004438969,50,N PULASKI,Chicago,IL,,41.88166550072348,-87.72569698164423
P004479558,3450,W DOUGLAS,Chicago,IL,,41.86290799999999,-87.710442
P004438952,3650,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004383503,3350,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004384493,250,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004438603,850,N HAMLIN,Chicago,IL,,41.881897,-87.72081999999997
P004394908,10850,S MACKINAW,Chicago,IL,,41.69821195918367,-87.54256302040815
P004440095,1350,W 87TH,Chicago,IL,,41.73587342370976,-87.65734522681616
P004467229,4150,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004353056,4050,W CERMAK RD,Chicago,IL,,41.85161210052159,-87.72837729470676
P004487377,2350,W 50TH PL,Chicago,IL,,41.80205899999999,-87.68180999999998
P004440076,8750,S COMMERCIAL,Chicago,IL,,41.736238,-87.55140399999998
P004394938,1150,W BELMONT,Chicago,IL,,41.93984753636271,-87.65837763901007
P004286568,2450,S TRUMBULL,Chicago,IL,,41.84713859966107,-87.71120561280392
P003902835,1550,W CHICAGO,Chicago,IL,,41.896613,-87.63278599999998
P004437362,150,W CHICAGO,Chicago,IL,,41.896613,-87.63278599999998
P004507529,6550,S HALSTED ST,Chicago,IL,,41.88049199999999,-87.647322
P004281872,4250,W IRVING PARK,Chicago,IL,,41.95356095102987,-87.73529259930392
P004189650,1250,S STATE ST,Chicago,IL,,41.880743,-87.62772699999998
P004177289,1050,W 79TH ST,Chicago,IL,,41.75054510834643,-87.65045976031601
P004417148,250,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004382048,4250,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P003773022,6750,S ST LAWRENCE,Chicago,IL,,41.77200509729085,-87.61058436633157
P003864017,10650,S KEDZIE,Chicago,IL,,42.317834999999995,-87.863182
P004439575,450,S PULASKI RD,Chicago,IL,,41.87458089924056,-87.72545381774401
P004451311,3450,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004196531,4450,N BROADWAY,Chicago,IL,,41.96283776353166,-87.65583474596123
P004451312,3650,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P003875560,4150,W 26TH ST,Chicago,IL,,41.845415,-87.639953
P004353037,3550,W ROOSEVELT RD,Chicago,IL,,41.867359,-87.63570699999998
P004432167,6750,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004189645,650,N MICHIGAN,Chicago,IL,,41.893746,-87.62422699999998
P004500627,650,E 67TH ST,Chicago,IL,,41.77308387521843,-87.60905911196663
P004240126,450,N MICHIGAN,Chicago,IL,,41.88447099999999,-87.62445199999998
P004265004,7250,N ROGERS,Chicago,IL,,42.01315986338243,-87.68131458689692
P004288080,6450,S WESTERN,Chicago,IL,,41.88030499999999,-87.686413
P004384483,4150,W LAKE,Chicago,IL,,41.885745,-87.62949799999998
P004352217,1550,S HOMAN,Chicago,IL,,41.879114,-87.71094999999998
P004384440,4050,W MADISON,Chicago,IL,,41.8807101707003,-87.72691947739722
P004419726,850,W ARMITAGE,Chicago,IL,,41.918151,-87.65032399999998
P004487376,3650,S WOLCOTT ST,Chicago,IL,,,
P004450622,3950,W THOME,Chicago,IL,,,
P004479930,1250,S CENTRAL PARK,Chicago,IL,,41.86509831193955,-87.7153864930348
P004352665,3750,W ROOSEVELT RD,Chicago,IL,,41.867341,-87.63719399999998
P004479942,7150,S SAWYER,Chicago,IL,,41.763206594697344,-87.70400250916067
P004403404,2350,N LONG,Chicago,IL,,41.923308199943705,-87.76104479999809
P004012406,5250,W FERDINAND ST,Chicago,IL,,41.888927,-87.75713499999998
P004275858,3750,W DIVISION,Chicago,IL,,41.90271784025885,-87.72084444039511
P004467301,3250,W MADISON ST,Chicago,IL,,41.881917,-87.63676599999998
P004352379,1850,S TROY,Chicago,IL,,41.855796361519005,-87.70415586427124
P004097610,750,N HAMLIN,Chicago,IL,,41.881897,-87.72081999999997
P004439560,3850,W DIVISION,Chicago,IL,,41.90269849937911,-87.72294999231067
P004464518,6250,S COTTAGE,Chicago,IL,,41.780942,-87.60594199999998
P004526721,5150,S ADA,Chicago,IL,,41.80047155102041,-87.65868077551019
P004384489,50,N HAMLIN,Chicago,IL,,41.8813413778415,-87.72078141887332
P004224216,450,W 115TH ST,Chicago,IL,,41.68529699999999,-87.62478799999998
P003223084,3850,W ROOSEVELT RD,Chicago,IL,,41.867341,-87.63719399999998
P004239934,1050,N STATE,Chicago,IL,,41.88321799999999,-87.62787
P004354329,3650,W 16TH AVE,Chicago,IL,,,
P004261664,3550,W 16 ST,Chicago,IL,,,
P004436386,4450,S ASHLAND,Chicago,IL,,41.81312224459635,-87.66508605313152
P004507542,7150,S DAMEN,Chicago,IL,,41.88001299999999,-87.67661199999998
P004275220,4150,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004238542,150,E 35TH ST,Chicago,IL,,41.831023,-87.62529299999998
P004438964,4150,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004410830,1650,E 71ST,Chicago,IL,,41.765543,-87.62329499999998
P004379510,3850,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004515964,6450,S EBERHART,Chicago,IL,,41.778465999999995,-87.61316499999998
P003764987,750,S SACRAMENTO,Chicago,IL,,41.87971900000001,-87.70116799999998
P004351732,2550,S TRUMBULL,Chicago,IL,,41.84625199999999,-87.71118199999998
P004481984,7950,S MORGAN,Chicago,IL,,41.8817,-87.65203099999998
P004443656,1550,E 67TH ST,Chicago,IL,,41.772877,-87.62145699999998
P003938821,3350,N CICERO,Chicago,IL,,41.886184,-87.74548399999998
P004404938,4850,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004244476,650,E 47TH STREET,Chicago,IL,,41.80926199999999,-87.62445799999998
P004264801,1650,W JONQUIL,Chicago,IL,,42.02118,-87.67249099999998
P004450267,650,E 47TH ST,Chicago,IL,,41.80926199999999,-87.62445799999998
P004276982,2050,N CICERO,Chicago,IL,,41.91797357791543,-87.74614986984426
P004532613,5250,W GRAND,Chicago,IL,,41.891646,-87.62965199999998
P004218962,2550,N MILWAUKEE,Chicago,IL,,41.92702215552215,-87.70406198698977
P004402545,5150,W CHICAGO,Chicago,IL,,41.89495010045195,-87.75453249657406
P004177300,8050,S ASHLAND,Chicago,IL,,41.880167,-87.66684099999998
P004438725,3350,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004353956,1150,S SACRAMENTO,Chicago,IL,,41.87971900000001,-87.70116799999998
P004438605,4050,W CHICAGO,Chicago,IL,,41.8953386356459,-87.72767864146861
P004192318,2850,W HARRISON ST,Chicago,IL,,41.87445999999999,-87.63508499999998
P004354331,3450,W 16TH ST,Chicago,IL,,41.8590152,-87.7123051
P004346840,11850,S MICHIGAN,Chicago,IL,,41.86753,-87.62402099999998
P004383200,3650,W DIVSION,Chicago,IL,,,
P004531936,4050,W MADISON,Chicago,IL,,41.8807101707003,-87.72691947739722
P004273143,2550,N HARLEM,Chicago,IL,,41.927178774499076,-87.80636654111288
P004438616,4050,W MAYPOLE,Chicago,IL,,41.884658994755895,-87.72739366331047
P004173090,250,W 119TH ST,Chicago,IL,,41.677749,-87.646562
P004438611,150,N HOMAN,Chicago,IL,,41.88136,-87.71101799999998
P004319641,2450,W 60TH STREET,Chicago,IL,,41.78551699999999,-87.62705299999998
P004224207,8850,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004438967,4250,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004439564,4050,W MADISON,Chicago,IL,,41.8807101707003,-87.72691947739722
P004481985,7950,S MORGAN,Chicago,IL,,41.8817,-87.65203099999998
P003787720,1150,N SPRINGFIELD,Chicago,IL,,41.902236,-87.72385099999998
P004439860,950,E 82ND ST,Chicago,IL,,41.74583599999999,-87.60139199999998
P004382626,950,S HOMAN,Chicago,IL,,41.880251,-87.71098499999998
P004448997,7650,S RACINE,Chicago,IL,,41.71069099999999,-87.652625
P004481986,7950,S MORGAN,Chicago,IL,,41.8817,-87.65203099999998
P004267908,3650,W DIVISION ST,Chicago,IL,,41.90392299999999,-87.629986
P003768686,3950,W MADISON,Chicago,IL,,41.880741865270316,-87.72448616513115
P004265011,1150,W THORNDALE,Chicago,IL,,41.99003677651593,-87.65926261265396
P004440094,350,W 119TH,Chicago,IL,,41.67800299999999,-87.624526
P004290414,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004479639,1250,S INDEPENDENCE,Chicago,IL,,41.86624799999999,-87.71952699999999
P004467250,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004384497,150,S PULASKO,Chicago,IL,,,
P004451076,3350,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004247347,1250,N SEDGWICK,Chicago,IL,,41.905394078928275,-87.63841206404231
P004404190,5450,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004153821,3350,S MORGAN ST,Chicago,IL,,41.88123499999999,-87.65201599999997
P003810782,10950,S MICHIGAN,Chicago,IL,,41.69532242189994,-87.6207724922298
P004440390,750,E 131ST ST,Chicago,IL,,41.65721349356549,-87.60309186922831
P004524631,1050,W BELMONT,Chicago,IL,,41.939889012913305,-87.65550346551674
P004240128,450,N MICHIGAN,Chicago,IL,,41.88447099999999,-87.62445199999998
P004467602,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004350732,2550,S ST LOUIS,Chicago,IL,,41.84487099999999,-87.71236299999998
P004495080,13250,S EBERHART,Chicago,IL,,41.65328074289535,-87.61093529150783
P004467392,3750,W HURON,Chicago,IL,,41.89473399999999,-87.63854099999998
P004474298,1650,W 69TH ST,Chicago,IL,,41.7691,-87.628264
P004467390,3950,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004383835,2850,W SHAKESPEARE,Chicago,IL,,41.92062337265654,-87.69940428121288
P004173139,11950,S YALE,Chicago,IL,,41.676830045096395,-87.62863146269476
P004467391,750,N HAMLIN,Chicago,IL,,41.881897,-87.72081999999997
P004227259,2850,W 43RD ST ST,Chicago,IL,,41.815510087390095,-87.69662558556652
P004438713,4050,W IOWA,Chicago,IL,,41.897185,-87.72736899999998
P004392728,450,S STATE,Chicago,IL,,41.876270828813325,-87.62763415665171
P004422309,450,N MICHIGAN,Chicago,IL,,41.88447099999999,-87.62445199999998
P003222799,4250,W 81ST ST,Chicago,IL,,41.747098,-87.63662999999998
P004467303,1150,N LAWNDALE,Chicago,IL,,41.90232857953461,-87.7189828772093
P004462230,1950,W 71ST ST,Chicago,IL,,41.764815506921344,-87.67269612361875
P004277207,3750,W GRAND,Chicago,IL,,41.891646,-87.62965199999998
P004259328,6450,N RIDGE,Chicago,IL,,41.99892716735415,-87.67727824463239
P004438710,250,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004276955,2450,N LOCKWOOD,Chicago,IL,,41.881863,-87.75756299999998
P004361289,50,E 116TH ST ST,Chicago,IL,,41.682552,-87.62156528327799
P004395180,2550,E 75TH ST,Chicago,IL,,41.758262,-87.623148
P004297505,2650,W DIVISION,Chicago,IL,,41.902957274639036,-87.69320913914267
P004353014,1250,S KEDVALE,Chicago,IL,,41.86506702330985,-87.72880607314134
P004467395,1150,N PULASKI,Chicago,IL,,41.90222460006018,-87.72628955800181
P004171788,10150,S MICHIGAN,Chicago,IL,,41.709682530085416,-87.61989140276869
P004353806,2350,S PULASKI RD,Chicago,IL,,41.84877399999999,-87.72468499999998
P004382049,3550,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004467398,3650,W AUGUSTA,Chicago,IL,,41.899091,-87.718265
P004286575,3850,W ROOSEVELT,Chicago,IL,,41.867341,-87.63719399999998
P004277060,2550,N LARAMIE,Chicago,IL,,41.88563899999999,-87.75525999999998
P004355258,3050,W ROOSEVELT RD,Chicago,IL,,41.86736199999999,-87.63509899999998
P004279615,4050,W MONTROSE,Chicago,IL,,41.960931371018454,-87.72923064018994
P004375339,1750,N MILWAUKEE,Chicago,IL,,41.91323238115349,-87.6818800822971
P003766797,3450,W HARRISON ST,Chicago,IL,,41.87454499999999,-87.628686
P004467603,3250,W MADISON,Chicago,IL,,41.881917,-87.63676599999998
P004467604,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004383519,150,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004467396,3850,W DIVISION,Chicago,IL,,41.90269849937911,-87.72294999231067
P004366659,150,S KILBOURN,Chicago,IL,,41.880062,-87.73791
P004450608,3650,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004438724,4150,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004467394,3850,W OHIO,Chicago,IL,,41.89237399999999,-87.63705499999998
P004467397,3950,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004367815,2450,E 103RD,Chicago,IL,,41.70821399999999,-87.55308099999998
